,0
2022-01-04 10:45:54.855681,10409.726846687237
2022-01-05 10:45:54.855681,10409.726846687237
2022-01-06 10:45:54.855681,10409.726846687237
2022-01-07 10:45:54.855681,10409.726846687237
2022-01-08 10:45:54.855681,10409.726846687237
2022-01-09 10:45:54.855681,10409.726846687237
2022-01-10 10:45:54.855681,10409.726846687237
2022-01-11 10:45:54.855681,7839.078590714043
2022-01-12 10:45:54.855681,7850.572108730004
2022-01-13 10:45:54.855681,7872.726695371522
2022-01-14 10:45:54.855681,7885.607682489409
2022-01-15 10:45:54.855681,7825.1047853090995
2022-01-16 10:45:54.855681,7752.012106122285
2022-01-17 10:45:54.855681,10348.025838978949
2022-01-18 10:45:54.855681,10348.025838978949
2022-01-19 10:45:54.855681,10348.025838978949
2022-01-20 10:45:54.855681,10348.025838978949
2022-01-21 10:45:54.855681,10348.025838978949
2022-01-22 10:45:54.855681,10348.025838978949
2022-01-23 10:45:54.855681,8388.794012283086
2022-01-24 10:45:54.855681,8366.01253498663
2022-01-25 10:45:54.855681,8358.846932597377
2022-01-26 10:45:54.855681,8399.10086384877
2022-01-27 10:45:54.855681,8377.295096842246
2022-01-28 10:45:54.855681,8408.592785374569
2022-01-29 10:45:54.855681,8317.196847152045
2022-01-30 10:45:54.855681,10294.853927303044
2022-01-31 10:45:54.855681,10294.853927303044
2022-02-01 10:45:54.855681,10294.853927303044
2022-02-02 10:45:54.855681,10294.853927303044
2022-02-03 10:45:54.855681,10294.853927303044
2022-02-04 10:45:54.855681,10294.853927303044
2022-02-05 10:45:54.855681,10294.853927303044
2022-02-06 10:45:54.855681,10294.853927303044
2022-02-07 10:45:54.855681,10294.853927303044
2022-02-08 10:45:54.855681,10294.853927303044
2022-02-09 10:45:54.855681,10294.853927303044
2022-02-10 10:45:54.855681,10294.853927303044
2022-02-11 10:45:54.855681,10294.853927303044
2022-02-12 10:45:54.855681,10294.853927303044
2022-02-13 10:45:54.855681,10294.853927303044
2022-02-14 10:45:54.855681,10294.853927303044
2022-02-15 10:45:54.855681,10294.853927303044
2022-02-16 10:45:54.855681,10294.853927303044
2022-02-17 10:45:54.855681,10294.853927303044
2022-02-18 10:45:54.855681,10294.853927303044
2022-02-19 10:45:54.855681,10294.853927303044
2022-02-20 10:45:54.855681,10294.853927303044
2022-02-21 10:45:54.855681,10294.853927303044
2022-02-22 10:45:54.855681,10294.853927303044
2022-02-23 10:45:54.855681,10294.853927303044
2022-02-24 10:45:54.855681,10294.853927303044
2022-02-25 10:45:54.855681,10294.853927303044
2022-02-26 10:45:54.855681,10294.853927303044
2022-02-27 10:45:54.855681,10294.853927303044
2022-02-28 10:45:54.855681,10294.853927303044
2022-03-01 10:45:54.855681,10294.853927303044
2022-03-02 10:45:54.855681,10294.853927303044
2022-03-03 10:45:54.855681,10294.853927303044
2022-03-04 10:45:54.855681,10294.853927303044
2022-03-05 10:45:54.855681,10294.853927303044
2022-03-06 10:45:54.855681,10294.853927303044
2022-03-07 10:45:54.855681,10294.853927303044
2022-03-08 10:45:54.855681,10294.853927303044
2022-03-09 10:45:54.855681,10294.853927303044
2022-03-10 10:45:54.855681,10294.853927303044
2022-03-11 10:45:54.855681,10294.853927303044
2022-03-12 10:45:54.855681,10294.853927303044
2022-03-13 10:45:54.855681,10294.853927303044
2022-03-14 10:45:54.855681,10294.853927303044
2022-03-15 10:45:54.855681,10294.853927303044
2022-03-16 10:45:54.855681,10294.853927303044
2022-03-17 10:45:54.855681,10294.853927303044
2022-03-18 10:45:54.855681,10294.853927303044
2022-03-19 10:45:54.855681,10294.853927303044
2022-03-20 10:45:54.855681,10294.853927303044
2022-03-21 10:45:54.855681,10294.853927303044
2022-03-22 10:45:54.855681,10294.853927303044
2022-03-23 10:45:54.855681,10294.853927303044
2022-03-24 10:45:54.855681,10294.853927303044
2022-03-25 10:45:54.855681,10294.853927303044
2022-03-26 10:45:54.855681,10294.853927303044
2022-03-27 10:45:54.855681,10294.853927303044
2022-03-28 10:45:54.855681,10294.853927303044
2022-03-29 10:45:54.855681,10294.853927303044
2022-03-30 10:45:54.855681,10294.853927303044
2022-03-31 10:45:54.855681,10294.853927303044
2022-04-01 10:45:54.855681,10294.853927303044
2022-04-02 10:45:54.855681,10294.853927303044
2022-04-03 10:45:54.855681,10294.853927303044
2022-04-04 10:45:54.855681,10294.853927303044
2022-04-05 10:45:54.855681,10294.853927303044
2022-04-06 10:45:54.855681,10294.853927303044
2022-04-07 10:45:54.855681,10294.853927303044
2022-04-08 10:45:54.855681,10294.853927303044
2022-04-09 10:45:54.855681,10294.853927303044
2022-04-10 10:45:54.855681,10294.853927303044
2022-04-11 10:45:54.855681,10294.853927303044
2022-04-12 10:45:54.855681,10294.853927303044
2022-04-13 10:45:54.855681,10294.853927303044
2022-04-14 10:45:54.855681,10294.853927303044
2022-04-15 10:45:54.855681,10294.853927303044
2022-04-16 10:45:54.855681,10294.853927303044
2022-04-17 10:45:54.855681,10294.853927303044
2022-04-18 10:45:54.855681,10294.853927303044
2022-04-19 10:45:54.855681,10294.853927303044
2022-04-20 10:45:54.855681,10294.853927303044
2022-04-21 10:45:54.855681,10294.853927303044
2022-04-22 10:45:54.855681,10294.853927303044
2022-04-23 10:45:54.855681,10294.853927303044
2022-04-24 10:45:54.855681,10294.853927303044
2022-04-25 10:45:54.855681,10294.853927303044
2022-04-26 10:45:54.855681,10294.853927303044
2022-04-27 10:45:54.855681,10294.853927303044
2022-04-28 10:45:54.855681,10294.853927303044
2022-04-29 10:45:54.855681,10294.853927303044
2022-04-30 10:45:54.855681,10294.853927303044
2022-05-01 10:45:54.855681,10294.853927303044
2022-05-02 10:45:54.855681,10294.853927303044
2022-05-03 10:45:54.855681,10294.853927303044
2022-05-04 10:45:54.855681,10294.853927303044
2022-05-05 10:45:54.855681,10294.853927303044
2022-05-06 10:45:54.855681,10294.853927303044
2022-05-07 10:45:54.855681,10294.853927303044
2022-05-08 10:45:54.855681,10294.853927303044
2022-05-09 10:45:54.855681,10294.853927303044
2022-05-10 10:45:54.855681,10294.853927303044
2022-05-11 10:45:54.855681,10294.853927303044
2022-05-12 10:45:54.855681,10294.853927303044
2022-05-13 10:45:54.855681,10294.853927303044
2022-05-14 10:45:54.855681,10294.853927303044
2022-05-15 10:45:54.855681,10294.853927303044
2022-05-16 10:45:54.855681,10294.853927303044
2022-05-17 10:45:54.855681,10294.853927303044
2022-05-18 10:45:54.855681,10294.853927303044
2022-05-19 10:45:54.855681,10294.853927303044
2022-05-20 10:45:54.855681,10294.853927303044
2022-05-21 10:45:54.855681,10294.853927303044
2022-05-22 10:45:54.855681,10294.853927303044
2022-05-23 10:45:54.855681,10294.853927303044
2022-05-24 10:45:54.855681,10294.853927303044
2022-05-25 10:45:54.855681,10294.853927303044
2022-05-26 10:45:54.855681,10294.853927303044
2022-05-27 10:45:54.855681,10294.853927303044
2022-05-28 10:45:54.855681,10294.853927303044
2022-05-29 10:45:54.855681,10294.853927303044
2022-05-30 10:45:54.855681,10294.853927303044
2022-05-31 10:45:54.855681,10294.853927303044
2022-06-01 10:45:54.855681,10294.853927303044
2022-06-02 10:45:54.855681,10294.853927303044
2022-06-03 10:45:54.855681,10294.853927303044
2022-06-04 10:45:54.855681,10294.853927303044
2022-06-05 10:45:54.855681,10294.853927303044
2022-06-06 10:45:54.855681,10294.853927303044
2022-06-07 10:45:54.855681,10294.853927303044
2022-06-08 10:45:54.855681,10294.853927303044
2022-06-09 10:45:54.855681,10294.853927303044
2022-06-10 10:45:54.855681,10294.853927303044
2022-06-11 10:45:54.855681,10294.853927303044
2022-06-12 10:45:54.855681,10294.853927303044
2022-06-13 10:45:54.855681,10294.853927303044
2022-06-14 10:45:54.855681,10294.853927303044
2022-06-15 10:45:54.855681,10294.853927303044
2022-06-16 10:45:54.855681,10294.853927303044
2022-06-17 10:45:54.855681,10294.853927303044
2022-06-18 10:45:54.855681,10294.853927303044
2022-06-19 10:45:54.855681,10294.853927303044
2022-06-20 10:45:54.855681,10294.853927303044
2022-06-21 10:45:54.855681,10294.853927303044
2022-06-22 10:45:54.855681,10294.853927303044
2022-06-23 10:45:54.855681,10294.853927303044
2022-06-24 10:45:54.855681,10294.853927303044
2022-06-25 10:45:54.855681,10294.853927303044
2022-06-26 10:45:54.855681,10294.853927303044
2022-06-27 10:45:54.855681,10294.853927303044
2022-06-28 10:45:54.855681,10294.853927303044
2022-06-29 10:45:54.855681,10294.853927303044
2022-06-30 10:45:54.855681,10294.853927303044
2022-07-01 10:45:54.855681,10294.853927303044
2022-07-02 10:45:54.855681,10294.853927303044
2022-07-03 10:45:54.855681,10294.853927303044
2022-07-04 10:45:54.855681,10294.853927303044
2022-07-05 10:45:54.855681,10294.853927303044
2022-07-06 10:45:54.855681,10294.853927303044
2022-07-07 10:45:54.855681,10294.853927303044
2022-07-08 10:45:54.855681,10294.853927303044
2022-07-09 10:45:54.855681,10294.853927303044
2022-07-10 10:45:54.855681,10294.853927303044
2022-07-11 10:45:54.855681,10294.853927303044
2022-07-12 10:45:54.855681,10294.853927303044
2022-07-13 10:45:54.855681,10294.853927303044
2022-07-14 10:45:54.855681,10294.853927303044
2022-07-15 10:45:54.855681,10294.853927303044
2022-07-16 10:45:54.855681,10294.853927303044
2022-07-17 10:45:54.855681,10294.853927303044
2022-07-18 10:45:54.855681,10294.853927303044
2022-07-19 10:45:54.855681,10294.853927303044
2022-07-20 10:45:54.855681,10294.853927303044
2022-07-21 10:45:54.855681,10294.853927303044
2022-07-22 10:45:54.855681,10294.853927303044
2022-07-23 10:45:54.855681,10294.853927303044
2022-07-24 10:45:54.855681,10294.853927303044
2022-07-25 10:45:54.855681,10294.853927303044
2022-07-26 10:45:54.855681,10294.853927303044
2022-07-27 10:45:54.855681,10294.853927303044
2022-07-28 10:45:54.855681,10294.853927303044
2022-07-29 10:45:54.855681,10294.853927303044
2022-07-30 10:45:54.855681,10294.853927303044
2022-07-31 10:45:54.855681,10294.853927303044
2022-08-01 10:45:54.855681,10294.853927303044
2022-08-02 10:45:54.855681,10294.853927303044
2022-08-03 10:45:54.855681,10294.853927303044
2022-08-04 10:45:54.855681,10294.853927303044
2022-08-05 10:45:54.855681,10294.853927303044
2022-08-06 10:45:54.855681,10294.853927303044
2022-08-07 10:45:54.855681,10294.853927303044
2022-08-08 10:45:54.855681,10294.853927303044
2022-08-09 10:45:54.855681,10294.853927303044
2022-08-10 10:45:54.855681,10294.853927303044
2022-08-11 10:45:54.855681,10294.853927303044
2022-08-12 10:45:54.855681,10294.853927303044
2022-08-13 10:45:54.855681,10294.853927303044
2022-08-14 10:45:54.855681,10294.853927303044
2022-08-15 10:45:54.855681,10294.853927303044
2022-08-16 10:45:54.855681,10294.853927303044
2022-08-17 10:45:54.855681,10294.853927303044
2022-08-18 10:45:54.855681,10294.853927303044
2022-08-19 10:45:54.855681,10294.853927303044
2022-08-20 10:45:54.855681,10294.853927303044
2022-08-21 10:45:54.855681,10294.853927303044
2022-08-22 10:45:54.855681,10294.853927303044
2022-08-23 10:45:54.855681,10294.853927303044
2022-08-24 10:45:54.855681,10294.853927303044
2022-08-25 10:45:54.855681,10294.853927303044
2022-08-26 10:45:54.855681,10294.853927303044
2022-08-27 10:45:54.855681,10294.853927303044
2022-08-28 10:45:54.855681,10294.853927303044
2022-08-29 10:45:54.855681,10294.853927303044
2022-08-30 10:45:54.855681,10294.853927303044
2022-08-31 10:45:54.855681,10294.853927303044
2022-09-01 10:45:54.855681,10294.853927303044
2022-09-02 10:45:54.855681,10294.853927303044
2022-09-03 10:45:54.855681,10294.853927303044
2022-09-04 10:45:54.855681,10294.853927303044
2022-09-05 10:45:54.855681,10294.853927303044
2022-09-06 10:45:54.855681,10294.853927303044
2022-09-07 10:45:54.855681,10294.853927303044
2022-09-08 10:45:54.855681,10294.853927303044
2022-09-09 10:45:54.855681,10294.853927303044
2022-09-10 10:45:54.855681,10294.853927303044
2022-09-11 10:45:54.855681,10294.853927303044
2022-09-12 10:45:54.855681,10294.853927303044
2022-09-13 10:45:54.855681,10294.853927303044
2022-09-14 10:45:54.855681,10294.853927303044
2022-09-15 10:45:54.855681,10294.853927303044
2022-09-16 10:45:54.855681,10294.853927303044
2022-09-17 10:45:54.855681,10294.853927303044
2022-09-18 10:45:54.855681,10294.853927303044
2022-09-19 10:45:54.855681,10294.853927303044
2022-09-20 10:45:54.855681,10294.853927303044
2022-09-21 10:45:54.855681,10294.853927303044
2022-09-22 10:45:54.855681,10294.853927303044
2022-09-23 10:45:54.855681,10294.853927303044
2022-09-24 10:45:54.855681,10294.853927303044
2022-09-25 10:45:54.855681,10294.853927303044
2022-09-26 10:45:54.855681,10294.853927303044
2022-09-27 10:45:54.855681,10294.853927303044
2022-09-28 10:45:54.855681,10294.853927303044
2022-09-29 10:45:54.855681,10294.853927303044
2022-09-30 10:45:54.855681,10294.853927303044
2022-10-01 10:45:54.855681,10294.853927303044
2022-10-02 10:45:54.855681,10294.853927303044
2022-10-03 10:45:54.855681,10294.853927303044
2022-10-04 10:45:54.855681,10294.853927303044
2022-10-05 10:45:54.855681,10294.853927303044
2022-10-06 10:45:54.855681,10294.853927303044
2022-10-07 10:45:54.855681,10294.853927303044
2022-10-08 10:45:54.855681,10294.853927303044
2022-10-09 10:45:54.855681,10294.853927303044
2022-10-10 10:45:54.855681,10294.853927303044
2022-10-11 10:45:54.855681,10294.853927303044
2022-10-12 10:45:54.855681,10294.853927303044
2022-10-13 10:45:54.855681,10294.853927303044
2022-10-14 10:45:54.855681,10294.853927303044
2022-10-15 10:45:54.855681,10294.853927303044
2022-10-16 10:45:54.855681,10294.853927303044
2022-10-17 10:45:54.855681,10294.853927303044
2022-10-18 10:45:54.855681,10294.853927303044
2022-10-19 10:45:54.855681,10294.853927303044
2022-10-20 10:45:54.855681,10294.853927303044
2022-10-21 10:45:54.855681,10294.853927303044
2022-10-22 10:45:54.855681,10294.853927303044
2022-10-23 10:45:54.855681,10294.853927303044
2022-10-24 10:45:54.855681,8720.194500198028
2022-10-25 10:45:54.855681,8724.215123063801
2022-10-26 10:45:54.855681,8735.084387531499
2022-10-27 10:45:54.855681,8733.01339023949
2022-10-28 10:45:54.855681,8725.400692220883
2022-10-29 10:45:54.855681,8718.467375068469
2022-10-30 10:45:54.855681,10258.886203240729
2022-10-31 10:45:54.855681,10258.886203240729
2022-11-01 10:45:54.855681,10258.886203240729
2022-11-02 10:45:54.855681,10258.886203240729
2022-11-03 10:45:54.855681,10258.886203240729
2022-11-04 10:45:54.855681,10258.886203240729
2022-11-05 10:45:54.855681,10258.886203240729
2022-11-06 10:45:54.855681,10258.886203240729
2022-11-07 10:45:54.855681,10258.886203240729
2022-11-08 10:45:54.855681,10258.886203240729
2022-11-09 10:45:54.855681,10258.886203240729
2022-11-10 10:45:54.855681,10258.886203240729
2022-11-11 10:45:54.855681,10258.886203240729
2022-11-12 10:45:54.855681,10258.886203240729
2022-11-13 10:45:54.855681,10258.886203240729
2022-11-14 10:45:54.855681,10258.886203240729
2022-11-15 10:45:54.855681,10258.886203240729
2022-11-16 10:45:54.855681,10258.886203240729
2022-11-17 10:45:54.855681,10258.886203240729
2022-11-18 10:45:54.855681,10258.886203240729
2022-11-19 10:45:54.855681,10258.886203240729
2022-11-20 10:45:54.855681,10258.886203240729
2022-11-21 10:45:54.855681,10258.886203240729
2022-11-22 10:45:54.855681,10258.886203240729
2022-11-23 10:45:54.855681,10258.886203240729
2022-11-24 10:45:54.855681,10258.886203240729
2022-11-25 10:45:54.855681,10258.886203240729
2022-11-26 10:45:54.855681,10258.886203240729
2022-11-27 10:45:54.855681,10258.886203240729
2022-11-28 10:45:54.855681,10258.886203240729
2022-11-29 10:45:54.855681,10258.886203240729
2022-11-30 10:45:54.855681,10258.886203240729
2022-12-01 10:45:54.855681,10258.886203240729
2022-12-02 10:45:54.855681,10258.886203240729
2022-12-03 10:45:54.855681,10258.886203240729
2022-12-04 10:45:54.855681,10258.886203240729
2022-12-05 10:45:54.855681,10258.886203240729
2022-12-06 10:45:54.855681,10258.886203240729
2022-12-07 10:45:54.855681,10258.886203240729
2022-12-08 10:45:54.855681,10258.886203240729
2022-12-09 10:45:54.855681,10258.886203240729
2022-12-10 10:45:54.855681,8700.360597726516
2022-12-11 10:45:54.855681,8708.244546365419
2022-12-12 10:45:54.855681,8738.234963261613
2022-12-13 10:45:54.855681,8752.646372841216
2022-12-14 10:45:54.855681,8731.241152386725
2022-12-15 10:45:54.855681,8730.67437567477
2022-12-16 10:45:54.855681,8740.780420710138
2022-12-17 10:45:54.855681,8725.569058482086
2022-12-18 10:45:54.855681,8695.646503512531
2022-12-19 10:45:54.855681,10230.672026519347
2022-12-20 10:45:54.855681,10230.672026519347
2022-12-21 10:45:54.855681,10230.672026519347
2022-12-22 10:45:54.855681,10230.672026519347
2022-12-23 10:45:54.855681,10230.672026519347
2022-12-24 10:45:54.855681,10230.672026519347
2022-12-25 10:45:54.855681,10230.672026519347
2022-12-26 10:45:54.855681,10230.672026519347
2022-12-27 10:45:54.855681,10230.672026519347
2022-12-28 10:45:54.855681,10230.672026519347
2022-12-29 10:45:54.855681,10230.672026519347
2022-12-30 10:45:54.855681,10230.672026519347
2022-12-31 10:45:54.855681,10230.672026519347
2023-01-01 10:45:54.855681,10230.672026519347
2023-01-02 10:45:54.855681,10230.672026519347
2023-01-03 10:45:54.855681,10230.672026519347
2023-01-04 10:45:54.855681,10230.672026519347
2023-01-05 10:45:54.855681,10230.672026519347
2023-01-06 10:45:54.855681,10230.672026519347
2023-01-07 10:45:54.855681,10230.672026519347
2023-01-08 10:45:54.855681,10230.672026519347
2023-01-09 10:45:54.855681,10230.672026519347
2023-01-10 10:45:54.855681,10230.672026519347
2023-01-11 10:45:54.855681,10230.672026519347
2023-01-12 10:45:54.855681,10230.672026519347
2023-01-13 10:45:54.855681,8679.304083924011
2023-01-14 10:45:54.855681,8681.005603081645
2023-01-15 10:45:54.855681,8676.700678610961
2023-01-16 10:45:54.855681,8676.186689135391
2023-01-17 10:45:54.855681,8673.790864353608
2023-01-18 10:45:54.855681,8659.028390115742
2023-01-19 10:45:54.855681,10189.851306245228
2023-01-20 10:45:54.855681,10189.851306245228
2023-01-21 10:45:54.855681,10189.851306245228
2023-01-22 10:45:54.855681,10189.851306245228
2023-01-23 10:45:54.855681,10189.851306245228
2023-01-24 10:45:54.855681,10189.851306245228
2023-01-25 10:45:54.855681,10189.851306245228
2023-01-26 10:45:54.855681,10189.851306245228
2023-01-27 10:45:54.855681,10189.851306245228
2023-01-28 10:45:54.855681,10189.851306245228
2023-01-29 10:45:54.855681,10189.851306245228
2023-01-30 10:45:54.855681,10189.851306245228
2023-01-31 10:45:54.855681,8958.015246235615
2023-02-01 10:45:54.855681,8978.261136937856
2023-02-02 10:45:54.855681,8982.598953083214
2023-02-03 10:45:54.855681,9001.366225249465
2023-02-04 10:45:54.855681,8999.957708140671
2023-02-05 10:45:54.855681,9025.492930297863
2023-02-06 10:45:54.855681,9035.68747071223
2023-02-07 10:45:54.855681,9078.973026236667
2023-02-08 10:45:54.855681,9075.415695438427
2023-02-09 10:45:54.855681,9080.722428700834
2023-02-10 10:45:54.855681,9062.248313219532
2023-02-11 10:45:54.855681,9052.563993193316
2023-02-12 10:45:54.855681,9065.3991570025
2023-02-13 10:45:54.855681,9089.399164795243
2023-02-14 10:45:54.855681,10322.920061993502
2023-02-15 10:45:54.855681,7746.003608733602
2023-02-16 10:45:54.855681,7713.876571606158
2023-02-17 10:45:54.855681,7743.462186924273
2023-02-18 10:45:54.855681,7705.111881048914
2023-02-19 10:45:54.855681,7727.186142132071
2023-02-20 10:45:54.855681,7712.218448751449
2023-02-21 10:45:54.855681,7722.266674402911
2023-02-22 10:45:54.855681,7766.620778544983
2023-02-23 10:45:54.855681,7767.5104169084625
2023-02-24 10:45:54.855681,7806.133671048854
2023-02-25 10:45:54.855681,7844.928962106275
2023-02-26 10:45:54.855681,7776.376862719264
2023-02-27 10:45:54.855681,7741.307514569938
2023-02-28 10:45:54.855681,10315.592188555855
2023-03-01 10:45:54.855681,10315.592188555855
2023-03-02 10:45:54.855681,10315.592188555855
2023-03-03 10:45:54.855681,10315.592188555855
2023-03-04 10:45:54.855681,10315.592188555855
2023-03-05 10:45:54.855681,10315.592188555855
2023-03-06 10:45:54.855681,10315.592188555855
2023-03-07 10:45:54.855681,10315.592188555855
2023-03-08 10:45:54.855681,10315.592188555855
2023-03-09 10:45:54.855681,10315.592188555855
2023-03-10 10:45:54.855681,10315.592188555855
2023-03-11 10:45:54.855681,10315.592188555855
2023-03-12 10:45:54.855681,10315.592188555855
2023-03-13 10:45:54.855681,10315.592188555855
2023-03-14 10:45:54.855681,10315.592188555855
2023-03-15 10:45:54.855681,10315.592188555855
2023-03-16 10:45:54.855681,10315.592188555855
2023-03-17 10:45:54.855681,10315.592188555855
2023-03-18 10:45:54.855681,10315.592188555855
2023-03-19 10:45:54.855681,10315.592188555855
2023-03-20 10:45:54.855681,10315.592188555855
2023-03-21 10:45:54.855681,10315.592188555855
2023-03-22 10:45:54.855681,10315.592188555855
2023-03-23 10:45:54.855681,10315.592188555855
2023-03-24 10:45:54.855681,10315.592188555855
2023-03-25 10:45:54.855681,10315.592188555855
2023-03-26 10:45:54.855681,10315.592188555855
2023-03-27 10:45:54.855681,10315.592188555855
2023-03-28 10:45:54.855681,10315.592188555855
2023-03-29 10:45:54.855681,10315.592188555855
2023-03-30 10:45:54.855681,10315.592188555855
2023-03-31 10:45:54.855681,10315.592188555855
2023-04-01 10:45:54.855681,10315.592188555855
2023-04-02 10:45:54.855681,10315.592188555855
2023-04-03 10:45:54.855681,10315.592188555855
2023-04-04 10:45:54.855681,10315.592188555855
2023-04-05 10:45:54.855681,10315.592188555855
2023-04-06 10:45:54.855681,10315.592188555855
2023-04-07 10:45:54.855681,10315.592188555855
2023-04-08 10:45:54.855681,10315.592188555855
2023-04-09 10:45:54.855681,10315.592188555855
2023-04-10 10:45:54.855681,10315.592188555855
2023-04-11 10:45:54.855681,10315.592188555855
2023-04-12 10:45:54.855681,10315.592188555855
2023-04-13 10:45:54.855681,10315.592188555855
2023-04-14 10:45:54.855681,10315.592188555855
2023-04-15 10:45:54.855681,10315.592188555855
2023-04-16 10:45:54.855681,10315.592188555855
2023-04-17 10:45:54.855681,10315.592188555855
2023-04-18 10:45:54.855681,10315.592188555855
2023-04-19 10:45:54.855681,10315.592188555855
2023-04-20 10:45:54.855681,10315.592188555855
2023-04-21 10:45:54.855681,10315.592188555855
2023-04-22 10:45:54.855681,10315.592188555855
2023-04-23 10:45:54.855681,10315.592188555855
2023-04-24 10:45:54.855681,10315.592188555855
2023-04-25 10:45:54.855681,10315.592188555855
2023-04-26 10:45:54.855681,10315.592188555855
2023-04-27 10:45:54.855681,10315.592188555855
2023-04-28 10:45:54.855681,10315.592188555855
2023-04-29 10:45:54.855681,10315.592188555855
2023-04-30 10:45:54.855681,10315.592188555855
2023-05-01 10:45:54.855681,10315.592188555855
2023-05-02 10:45:54.855681,10315.592188555855
2023-05-03 10:45:54.855681,10315.592188555855
2023-05-04 10:45:54.855681,10315.592188555855
2023-05-05 10:45:54.855681,10315.592188555855
2023-05-06 10:45:54.855681,10315.592188555855
2023-05-07 10:45:54.855681,10315.592188555855
2023-05-08 10:45:54.855681,10315.592188555855
2023-05-09 10:45:54.855681,10315.592188555855
2023-05-10 10:45:54.855681,10315.592188555855
2023-05-11 10:45:54.855681,10315.592188555855
2023-05-12 10:45:54.855681,10315.592188555855
2023-05-13 10:45:54.855681,10315.592188555855
2023-05-14 10:45:54.855681,10315.592188555855
2023-05-15 10:45:54.855681,8285.842101478172
2023-05-16 10:45:54.855681,8299.274342888677
2023-05-17 10:45:54.855681,8288.300532433172
2023-05-18 10:45:54.855681,8292.090738836636
2023-05-19 10:45:54.855681,8300.613521300931
2023-05-20 10:45:54.855681,8317.215912914779
2023-05-21 10:45:54.855681,8286.644130872613
2023-05-22 10:45:54.855681,8308.005889925284
2023-05-23 10:45:54.855681,8277.367333900907
2023-05-24 10:45:54.855681,10335.294772795323
2023-05-25 10:45:54.855681,10335.294772795323
2023-05-26 10:45:54.855681,10335.294772795323
2023-05-27 10:45:54.855681,10335.294772795323
2023-05-28 10:45:54.855681,7745.386849017854
2023-05-29 10:45:54.855681,7760.80264082022
2023-05-30 10:45:54.855681,7818.962834392297
2023-05-31 10:45:54.855681,7846.721769052169
2023-06-01 10:45:54.855681,7864.988414572118
2023-06-02 10:45:54.855681,7802.124166670654
2023-06-03 10:45:54.855681,7765.834202449328
2023-06-04 10:45:54.855681,10343.181965267919
2023-06-05 10:45:54.855681,10343.181965267919
2023-06-06 10:45:54.855681,10343.181965267919
2023-06-07 10:45:54.855681,10343.181965267919
2023-06-08 10:45:54.855681,10343.181965267919
2023-06-09 10:45:54.855681,7751.569129713339
2023-06-10 10:45:54.855681,7758.676772521953
2023-06-11 10:45:54.855681,7722.759959308093
2023-06-12 10:45:54.855681,7675.8594069514465
2023-06-13 10:45:54.855681,10255.317829675185
2023-06-14 10:45:54.855681,10255.317829675185
2023-06-15 10:45:54.855681,10255.317829675185
2023-06-16 10:45:54.855681,10255.317829675185
2023-06-17 10:45:54.855681,10255.317829675185
2023-06-18 10:45:54.855681,10255.317829675185
2023-06-19 10:45:54.855681,10255.317829675185
2023-06-20 10:45:54.855681,10255.317829675185
2023-06-21 10:45:54.855681,10255.317829675185
2023-06-22 10:45:54.855681,10255.317829675185
2023-06-23 10:45:54.855681,10255.317829675185
2023-06-24 10:45:54.855681,10255.317829675185
2023-06-25 10:45:54.855681,10255.317829675185
2023-06-26 10:45:54.855681,10255.317829675185
2023-06-27 10:45:54.855681,10255.317829675185
2023-06-28 10:45:54.855681,10255.317829675185
2023-06-29 10:45:54.855681,10255.317829675185
2023-06-30 10:45:54.855681,10255.317829675185
2023-07-01 10:45:54.855681,10255.317829675185
2023-07-02 10:45:54.855681,10255.317829675185
2023-07-03 10:45:54.855681,10255.317829675185
2023-07-04 10:45:54.855681,10255.317829675185
2023-07-05 10:45:54.855681,10255.317829675185
2023-07-06 10:45:54.855681,10255.317829675185
2023-07-07 10:45:54.855681,10255.317829675185
2023-07-08 10:45:54.855681,10255.317829675185
2023-07-09 10:45:54.855681,10255.317829675185
2023-07-10 10:45:54.855681,10255.317829675185
2023-07-11 10:45:54.855681,10255.317829675185
2023-07-12 10:45:54.855681,10255.317829675185
2023-07-13 10:45:54.855681,10255.317829675185
2023-07-14 10:45:54.855681,10255.317829675185
2023-07-15 10:45:54.855681,10255.317829675185
2023-07-16 10:45:54.855681,10255.317829675185
2023-07-17 10:45:54.855681,10255.317829675185
2023-07-18 10:45:54.855681,10255.317829675185
2023-07-19 10:45:54.855681,10255.317829675185
2023-07-20 10:45:54.855681,10255.317829675185
2023-07-21 10:45:54.855681,10255.317829675185
2023-07-22 10:45:54.855681,10255.317829675185
2023-07-23 10:45:54.855681,10255.317829675185
2023-07-24 10:45:54.855681,10255.317829675185
2023-07-25 10:45:54.855681,10255.317829675185
2023-07-26 10:45:54.855681,10255.317829675185
2023-07-27 10:45:54.855681,10255.317829675185
2023-07-28 10:45:54.855681,10255.317829675185
2023-07-29 10:45:54.855681,10255.317829675185
2023-07-30 10:45:54.855681,10255.317829675185
2023-07-31 10:45:54.855681,10255.317829675185
2023-08-01 10:45:54.855681,10255.317829675185
2023-08-02 10:45:54.855681,10255.317829675185
2023-08-03 10:45:54.855681,10255.317829675185
2023-08-04 10:45:54.855681,10255.317829675185
2023-08-05 10:45:54.855681,10255.317829675185
2023-08-06 10:45:54.855681,10255.317829675185
2023-08-07 10:45:54.855681,10255.317829675185
2023-08-08 10:45:54.855681,7709.7316030968095
2023-08-09 10:45:54.855681,7702.65692599286
